Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Marshall Islands,MHL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.422,..,..,..,0.471,..,..,..,..,..,..,0.595,0.456,..,0.438,..,0.456,..,..,..,..,..,..
Marshall Islands,MHL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.52982,..,..,114.29641,103.66667,..,110.17613,114.69428,116.97561,114.32638,109.12376,..,99.7541,..,..,..,..,76.88581,..,..
Marshall Islands,MHL,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.57498,..,..,..,93.46518,93.995,90.87137,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.92545,..,..,16.9381,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.58333,..,..,16.67454,14.93798,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,859,848,843,837,827,824,824,819,820,821,813,805,796,781,764,750,745,744,739,734,723,704,682,655,629,602,..,..,..
Mauritania,MRT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.98711,16.07733,16.16596,16.25276,16.33785,16.42111,16.50242,16.58201,16.65965,16.73522,16.80896,..,..,..
Mauritania,MRT,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,..,..,..,..,87.1465599999999,75.28367,69.60302,57.1882,75.17049,74.7280399999999,75.37314,71.88236,65.73623,62.72359,63.96506,65.02401,66.43291,..,..,54.71367,..,..,52.87733,57.41729,63.73517,..,81.87756,..,..,..,75.3113,..,..,..,76.6696,..,..
Mauritania,MRT,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,67.78385,51.82986,72.72647,73.6110099999999,73.41987,68.8499099999999,62.20302,56.35857,58.46476,58.34144,56.44225,..,..,40.42919,..,..,39.37401,44.5829,54.48307,..,81.23777,..,..,..,64.12793,..,..,..,71.1577499999999,..,..
Mauritania,MRT,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,0.083,0.113,..,..,..,..,0.063,..,..,0.063,..,0.138,..,..,..,..,..,..,..,..,0.102,..,..,..,..,0.127,0.13,..,..,0.068,..,..,..,..,..
Mauritania,MRT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,18.97926,25.35591,..,29.04618,..,29.91711,32.23259,32.99987,38.44258,34.22319,28.80214,32.3879,31.20255,32.61692,32.15432,33.02717,33.7688,37.99804,43.32989,44.5213,..,44.75858,42.39722,..,..,42.35222,43.37575,54.64205,..,66.93709,..,..,67.97307,70.08631,67.29286,68.054,..,68.18599,..
Mauritania,MRT,Progression to secondary school (%),SE.SEC.PROG.ZS,55.65227,..,..,..,..,51.269,47.67249,45.26459,38.88801,..,45.23842,49.62107,50.9585,50.59548,53.73392,..,..,..,54.60742,..,..,51.67192,..,..,54.30838,58.70544,60.79059,..,39.30534,..,..,57.504,..,58.19251,59.21408,..,65.56368,..,..
Mauritania,MRT,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,45.65737,41.47045,43.66253,44.7272,45.39254,46.33528,50.58205,49.81972,49.69709,48.80148,44.35688,44.70168,46.68977,51.27643,52.93385,51.52623,51.23608,50.22827,46.74391,47.00272,44.98951,41.76436,39.1186,41.05778,40.76051,40.32497,41.41219,42.51481,37.22792,39.0677,37.15186,39.29443,40.12932,35.37825,34.37911,35.81193,36.36696,..,..
Mauritania,MRT,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..,..,22.48785,20.5436,19.73488,18.10136,18.44831,20.35838,22.49556,23.63777,24.97859,25.04354,..,27.18801,28.24302,26.32665,26.33391,26.24333,26.07569,28.44722,30.98364,26.19698,..,..,..,..,..,..,..,33.0932,33.54677,26.36771,24.28309,..
Mauritius,MUS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,81,76,82,74,68,60,50,52,48,43,40,36,35,38,37,39,42,45,46,52,59,51,54,54,54,53,..,..,..
Mauritius,MUS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,93.8479399999999,98.64847,97.00857,97.23945,97.86763,95.90168,98.774,97.44808,98.31446,97.36481,98.54104,..,..,..,..,98.68799,98.76387,99.07525,98.37621,97.56151,98.55676,99.00905,97.01724,98.85745,98.60852,97.9900399999999,97.24704,97.95506,98.50555,98.6097599999999,96.97469,98.82526,97.3616,98.10251,96.55987,..,..
Mauritius,MUS,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,97.66648,94.95187,95.80533,97.29589,93.21935,97.94015,95.66394,97.30864,96.6033099999999,97.86585,..,..,..,..,97.57761,98.13001,98.45087,97.42079,96.32035,98.3886,97.5477,95.86962,97.70899,97.47129,97.25424,96.16868,97.76737,97.3955299999999,97.3389,95.80681,98.23855,96.02607,96.4629,95.04353,..,..
Mauritius,MUS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.521,0.552,..,..,..,0.529,..,..,..,0.858,0.811,0.835,0.847,0.844,0.845,0.85,..,..,..,..,..,..,..,..,1.072,..,..,1.156,1.171,1.187,1.202,1.246,1.368,1.619,1.915,2.003,..,..,..
Mauritius,MUS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,86.3255,80.83859,93.42437,125.32336,100.05133,102.70424,67.97723,113.64991,114.1379,109.69638,101.98876,97.50569,95.85963,93.85681,93.82466,97.42869,102.68891,102.79398,101.88956,98.338,99.16805,96.03674,97.48793,95.00874,97.42126,97.0626,94.78924,99.26861,98.43354,95.62267,97.34062,96.91483,100.48056,101.05705,98.159,..
Mauritius,MUS,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,65.82307,66.1559599999999,64.17211,67.19113,63.05025,71.02542,66.6985,74.77594,67.32437,71.9708,69.94721,74.01227,77.60988,77.56301,78.97355,81.34819,77.99549,80.76002,80.91838,81.65054,80.68959,82.09752,83.47745,86.32062,85.49036,84.74182,85.45101,85.83628,87.68455,78.1143699999999,90.2433999999999,85.84674,85.85682,87.53936,..,..
Mauritius,MUS,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,20.18467,20.40705,20.68609,21.11838,20.94215,21.81612,22.71182,22.16021,21.88242,21.8104,21.12971,21.233,20.68527,21.16726,22.46343,23.9235,23.89051,24.44404,25.76604,26.13844,26.11761,24.9275,25.19635,23.06335,21.98676,22.3399,21.68399,21.50505,21.66005,21.6212,21.46053,20.35924,20.93864,19.79263,18.73281,18.82093,17.79444,17.93769,..
Mauritius,MUS,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,25.69824,..,..,..,..,..,18.87847,19.02698,..,20.3188,..,..,..,..,..,..,20.25164,..,19.9444,19.56571,19.39514,19.23417,18.83802,18.55815,17.57327,17.41396,16.61191,16.05896,16.05079,15.71952,15.25916,14.9129,14.7082,13.12128,13.26561,12.87505,13.20897,12.65226,..
Mexico,MEX,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,90,87,87,87,86,85,82,82,83,82,77,69,61,57,54,54,51,50,50,53,45,42,42,41,39,38,..,..,..
Mexico,MEX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.7190689999042,38.9982027501017,39.2743791627482,39.5476363524065,39.8180778167168,40.0856066691354,40.3503875554284,40.6123932070812,40.8717101819281,41.128275473037,41.3822198465625,41.6334614969606,41.8820954519684,42.128145262488,42.3716974863541,42.6127841443715,..,..,..
Mexico,MEX,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.4371059933188,20.9127570327472,22.423163211729,23.9681866351584,25.5477059313244,27.1615620344771,28.8096561547257,30.4918429429221,32.2080251648177,33.9580166623335,35.7417593295078,37.5590114915027,39.4096762684886,41.2935730511657,43.2106178248333,45.1606282268995,..,..,..
Mexico,MEX,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.67011,87.69929,87.72796,87.75623,87.78399,..,..,..
Mexico,MEX,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,69.59017,70.6046,73.9731,73.82531,72.85757,76.24037,76.83295,74.48784,76.9873999999999,75.12572,76.43738,79.53898,81.50256,84.18906,84.63535,85.86536,85.57221,..,88.94436,89.00372,88.28776,90.47518,92.8448,92.6436499999999,93.83748,94.35303,94.62081,93.93512,95.9585199999999,95.96971,96.46774,96.74033,95.65823,96.68953,96.85468,93.21087,..,..,..
Mexico,MEX,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,64.93165,65.64137,68.76584,70.31432,67.85404,70.94413,71.5119799999999,68.95788,71.67532,69.7534699999999,71.55903,75.51625,77.86936,81.0451099999999,82.0846,83.92571,83.26531,..,86.74591,87.22498,87.15165,88.98998,91.15432,90.38382,91.62409,92.13538,92.3488,91.51253,94.01039,94.15228,95.00521,95.75267,94.57297,95.71265,95.71737,92.19475,..,..,..
Mexico,MEX,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,1,1.1,1.3,1.4,1.5,1.6,1.6,1.4,1.2,1.7,1.905,1.5,1.5,1.5,2.893,1.749,1.864,1.888,1.925,1.959,1.922,2.019,2.029,2.071,2.118,2.231,..,..,..
Mexico,MEX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,83.09709,84.40605,84.28368,85.04619,88.02501,86.35081,88.00828,88.75115,88.58224,88.36041,86.61977,86.3184,87.64145,88.58051,90.2368,93.20427,94.89245,94.91249,..,94.93766,95.46411,95.94746,97.18852,96.93486,98.45136,98.83715,98.57848,98.48267,96.85586,94.41425,94.01768,94.07039,100.41058,104.45168,106.36774,101.78917,101.33267,..,..
Mexico,MEX,Progression to secondary school (%),SE.SEC.PROG.ZS,79.40563,85.81428,84.61148,..,79.93332,82.74668,82.03257,81.36485,81.58772,80.62197,80.71521,80.99297,82.11901,84.02887,85.94838,..,85.50552,..,..,90.0813299999999,90.62801,92.74999,93.30758,94.10595,94.2887499999999,94.33534,94.69763,94.24679,94.86564,95.30712,96.35422,96.85811,96.54607,96.77148,97.06493,96.22451,..,..,..
Mexico,MEX,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,39.08709,37.41357,36.6442,35.92316,34.79416,33.62718,32.81685,31.88843,31.31406,31.06703,30.5361,30.01775,29.64061,29.14454,28.70808,28.3372,27.90964,27.56511,27.22577,27.15793,26.98308,26.87027,26.66029,28.47157,28.3176,28.00397,27.99039,28.02416,28.11672,28.14672,28.11199,28.01636,27.69096,27.40876,26.92701,26.74201,..,..
Mexico,MEX,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,17.68173,17.65963,18.03304,17.94618,17.45694,17.19945,17.23617,17.53487,17.28767,16.93628,16.65771,16.47229,16.43185,16.3721,16.20095,16.22758,16.31588,16.92203,16.80328,16.92285,16.8772,16.96424,17.14063,17.94653,17.80164,17.83042,17.91581,18.00744,17.63968,17.91261,17.67731,17.74098,17.95597,16.12339,16.08213,16.30684,..,..
"Micronesia, Fed. Sts.",FSM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,183,179,175,173,169,166,164,161,159,156,153,150,148,143,139,134,130,126,122,118,115,110,107,104,102,100,..,..,..
"Micronesia, Fed. Sts.",FSM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.451,..,..,..,..,..,0.573,0.596,..,..,0.562,..,0.584,..,..,0.613,0.192,0.177,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.7106,..,..,..
"Micronesia, Fed. Sts.",FSM,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,51,60,55,55,63,66,61,58,53,52,49,45,43,41,37,39,36,36,35,33,34,25,26,24,24,23,..,..,..
Moldova,MDA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.3610732895824,38.6901533903952,41.0290807791354,43.3779084753612,45.7366894986311,48.1054768685033,50.4843236045364,52.8732827262885,55.2724072533181,57.6845618757619,60.1100858168117,62.5489363243437,65.0015224575618,67.467866847343,69.9480858868158,69.9569721477719,..,..,..
Moldova,MDA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.25702,87.24869,87.24314,87.24014,87.23992,87.24236,87.24747,87.25525,..,..,..
Moldova,MDA,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.14707,..,..,..,..,95.3849199999999,89.52519,95.29579,96.06844,95.35745,96.20892,97.02079,96.24294,95.56744,95.16391,95.25138,95.35321,95.78251,94.61747,95.06012,94.75893,94.83479,94.9944299999999,..,..
Moldova,MDA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.816,2.895,3.007,3.089,3.193,3.297,3.37,3.444,3.52,3.573,3.55,3.484,3.51,3.555,3.564,3.513,3.562,3.582,3.631,3.245,3.18,2.694,..,2.636,..,..,2.66,2.668,..,..,2.439,2.467,2.469,2.561,2.537,3.198,..,..,..
Moldova,MDA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.01312,..,..,..,94.35631,97.78653,97.26115,97.1417,95.3809,96.22394,99.48995,98.03026,92.91347,91.37655,92.81584,91.9797,91.09963,89.63885,93.03944,91.96939,90.90861,89.78202,89.90565,..
Moldova,MDA,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.04792,..,..,..,..,99.84972,98.05275,98.27963,98.35642,98.4277,98.76293,98.6385899999999,98.93325,98.3839799999999,98.15463,98.2471,98.12576,98.42495,97.84004,98.29446,97.9424499999999,98.22016,98.43494,..,..
Moldova,MDA,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,28.81719,..,..,..,..,26.10579,..,..,24.62188,23.6807,23.16132,22.87984,23.13682,23.23862,24.21648,22.52481,22.75129,..,21.19649,20.8769,20.21471,19.26334,19.17128,18.95654,17.95097,17.04615,16.25435,15.86201,15.74791,15.41452,15.3188,15.7877,16.32995,16.80874,17.45665,17.42007,17.68211,..
Moldova,MDA,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,13.26976,12.66429,12.30966,11.66478,11.52308,12.53899,13.05469,15.56879,..,12.59458,13.24936,13.53472,13.2212,13.24313,12.97961,12.75773,12.39943,12.10284,11.49866,11.25259,10.4993,9.89847999999999,9.57243,9.58606999999999,9.37599999999999,9.34235999999999,9.22639,9.91072999999999,..
Monaco,MCO,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..
Monaco,MCO,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..
Monaco,MCO,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,..,..,..,..,..,..,..,..,..,81.86695,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,81.86695,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.385,2.231,2.185,..,..,..,..,..,..,2.857,..,..,3,..,..,5.81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.722,6.791,6.661,6.645,..,..,..,..
Monaco,MCO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.33962,18.55882,..,..,22.46667,..,22.30337,..,..,..,..,..,..,..,..,..,..,..,..,..,12.63871,13.70548,10.45596,..
Monaco,MCO,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,11.25197,..,10.30909,10.25448,10.12892,10.27046,..,10.29643,..,10.76449,..,..,11.11191,..,..,..,5.80925,..,..,..,..,..,..,8.12069,..,8.54364,..
Mongolia,MNG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,186,193,201,207,208,205,199,192,184,174,161,147,132,117,105,95,86,80,74,68,63,58,53,49,46,44,..,..,..
Mongolia,MNG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.92238,69.2652,69.60475,69.94039,70.27212,70.59797,70.91991,71.23663,71.54128,71.83289,72.1121,72.37892,..,..,..
Mongolia,MNG,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.92207,97.28346,..,..
Mongolia,MNG,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,93.50212,..,..,..,..,..,..,..,..,..,..,..,..,91.86171,90.40899,84.193,87.56491,87.22167,88.89873,88.52844,92.03886,90.89742,..,..,..,..,..,..,..,..,..,..,..,97.92207,97.28346,..,..
Mongolia,MNG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,2.538,2.695,2.618,..,..,..,..,..,2.433,2.54,..,..,2.755,..,..,..,..,..,2.884,2.675,2.764,2.879,3.061,3.117,3.196,3.262,..,..,..
Mongolia,MNG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.36173,..,..,98.03922,..,..,..,..,..,..,..,..,..,..,..,74.71464,79.64143,77.09678,88.64092,86.76555,86.95099,91.9655,99.35027,100.95662,97.77928,96.14891,..,..,..,..,..,..,..,..,..,98.3301,93.59362,92.55074,..
Mongolia,MNG,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.7373999999999,82.63923,..,95.03939,94.9200199999999,97.21262,97.47874,99.24505,99.27826,..,..,..,..,..,..,..,..,..,..,..,..,99.07912,..,..
Mongolia,MNG,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,31.52744,32.29537,..,31.93617,..,..,30.23302,30.87017,30.70039,30.11647,29.8018,28.11374,24.81348,22.45483,22.56422,23.71569,24.83578,30.86767,31.67076,32.44852,32.58434,32.29349,31.78211,30.76911,32.8681,34.23344,33.01005,31.59826,31.14934,30.36106,30.23907,29.32321,28.77793,27.58707,27.20739,28.222,29.69343,30.37955,..
Mongolia,MNG,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,23.21977,22.77198,..,..,..,..,20.48603,..,..,..,18.82154,18.21834,17.86923,17.15477,17.73953,17.75924,18.39585,14.83623,17.55186,18.64532,19.91429,21.68472,21.85043,21.5172,22.72494,22.40598,20.31616,..,..,..,14.49262,..,..,..,..,..,..,..,..
Montenegro,MNE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,10,11,11,12,12,12,12,12,13,12,11,11,11,11,10,9,8,8,8,8,8,7,8,7,7,7,..,..,..
Montenegro,MNE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.3232950114249,84.7923319164395,86.2656329304095,87.7431907706129,89.2249508837623,89.5008030346076,89.6047916777247,89.6405520787564,89.6750254287743,89.7082004038348,..,..,..
