Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Italy,ITA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,4.50292,4.79037,4.70533,4.6703,..,4.60797,..,..,..,..,4.74956,4.44798,4.33294,4.45952,..,4.46347,4.52336,4.29886,4.66888,4.44711,4.5548,4.39717,4.24942,4.53777,4.11852,4.40287,4.53631,4.35239,4.14407,..,4.16472,4.07525,4.08036,..,..,..
Italy,ITA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,98.94319,..,..,..,..,..,..,..,..,..,97.01805,98.1085499999999,98.83481,..,99.9131699999999,99.75138,99.6668,99.58188,99.5373,99.3434,99.30466,99.21508,99.15904,99.10298,99.14546,99.25094,98.99001,99.3133,99.452,99.33222,99.0415699999999,98.61219,..,..
Italy,ITA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,99.12334,..,..,..,..,..,..,..,..,..,..,97.73163,98.77069,..,..,99.7215499999999,99.5426899999999,99.45896,99.31054,99.17955,98.87457,98.73757,98.62107,98.53774,98.65419,98.8354499999999,98.48044,98.95208,99.2029,99.06534,98.86206,98.46135,..,..
Italy,ITA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,98.7720499999999,..,..,..,..,..,..,..,..,..,..,98.46476,98.89543,..,..,99.77964,99.78433,99.69823,99.75181,99.4982799999999,99.71116,99.6666599999999,99.66785,99.63788,99.61069,99.64454,99.4726,99.65559,99.68803,99.5849,99.2112999999999,98.7546,..,..
Italy,ITA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,20.0024,17.9972,15.992,14.7862,13.5804,12.3746,11.1688,9.963,9.519,9.075,8.631,8.187,7.743,7.48,7.217,6.954,6.691,6.428,6.542,6.656,6.77,6.884,6.998,6.9796,6.9612,6.9428,6.9244,6.906,6.801,6.696,6.591,6.486,6.381,6.3248,6.2686,6.2124,6.1562,..,..
Italy,ITA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8,..,99.6,99.6,99.8,99.8,99.8,99.6,99.8,99.8,99.9,99.9,..,99.9,99.9,..,..,..,..
Italy,ITA,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,16572,..,..,..,..,..,..,..,..,..,..,31337,16829,..,..,3740,6124,7240,9217,10943,14960,16731,18290,19458,18006,15686,20590,14267,10893,12808,15612,21084,..,..
Italy,ITA,"Children out of school, primary, male",SE.PRM.UNER.MA,..,..,..,..,..,24435,..,..,..,..,..,..,..,..,..,..,22442,15992,..,..,3126,3050,4266,3507,7079,4062,4671,4658,5092,5500,5054,7546,4948,4500,6008,11444,18077,..,..
Italy,ITA,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,70.334586,76.5794296264648,77.5078353881836,78.4331817626953,79.352409362793,80.2624588012695,85.706045,82.0427932739258,82.9069595336914,84.554112,84.5695037841797,87.708112,86.681291,86.9426956176758,87.725227355957,88.5136108398438,89.3138961791992,90.1321487426758,92,91.8347244262695,92.7145462036133,91.1,93.1,95.4321212768555,96.35400390625,97.2788848876953,98.2042694091797,..,..
Jamaica,JAM,"Children out of school, primary",SE.PRM.UNER,12231,12485,..,8781,12841,15220,14289,7337,17464,6211,8700,14296,..,24910,..,..,..,..,..,29172,24357,25575,28191,32520,26496,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,48.4,..,..,..,..,..,50.9,..,..,..,58.3,..,..,..,62.6,..,..,..,..,..,66.2,..,..,..,..,..,68.4,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,51.4,..,..,..,..,..,54.6,..,..,..,62,..,..,..,65.9,..,..,..,..,69.1,69,..,..,..,..,..,72.5,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,110,..,95,..,..,..,..,..,..,..,..,81.3,..,..,..,..,..,..
Jamaica,JAM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,90.14831,90.6471,..,85.07197,85.00517,85.51252,83.7187,..,..,..,95.91257,100.47703,..,98.58856,..,..,..,..,..,..,97.64327,95.06615,92.38041,92.81418,100.07126,..,..,..,..,99.0114,99.5375,95.11005,..,90.0168,84.93579,87.92169,..,85.58921,..
Jamaica,JAM,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,94.64962,96.71889,..,90.48149,89.94541,89.47125,88.16964,..,..,..,99.6629,104.22492,..,101.54028,..,..,..,..,..,..,98.15133,94.91948,94.49593,94.3438,102.39463,..,..,..,..,98.8307,99.04964,95.70391,..,90.27078,87.53796,90.23933,..,87.34895,..
Jamaica,JAM,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,85.70028,84.7055,..,79.85587,80.24152,81.68472,79.4053,..,..,..,92.21255,96.76743,..,95.66341,..,..,..,..,..,..,97.13755,95.21218,90.30627,91.34248,97.86749,..,..,..,..,99.18444,100.00344,94.54352,..,89.77477,82.45831,85.71429,..,83.91534,..
Jamaica,JAM,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,..
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,5.3919,4.60398,..,3.94086,5.18398,4.77916,4.38307,3.33666,3.21403,4.06419,3.38908,3.67773,4.37954,..,..,4.98347,5.38103,5.37523,4.25685,3.91255,4.61642,..,5.49022,6.19132,6.19848,6.37061,6.26715,6.11454,6.25393,6.02072,5.45581,5.31866,5.26773,..
Jamaica,JAM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.51014,96.4105299999999,..,97.45705,96.25193,95.50327,95.71074,97.76121,94.63646,98.09814,97.36463,95.73068,..,92.66665,..,..,..,..,..,91.38544,92.8489,92.5342,91.77904,90.5322,92.29913,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,98.47365,97.68111,..,99.0086199999999,97.78644,96.86998,97.01414,97.48863,95.02542,98.79563,97.6528299999999,96.04602,..,91.72975,..,..,..,..,..,91.53234,92.9458099999999,92.6860899999999,92.27629,91.11731,92.83075,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,94.61691,95.18684,..,95.96183,94.77373,94.18674,94.4544,98.02491,94.25846,97.41718,97.08223,95.42091,..,93.58948,..,..,..,..,..,91.24229,92.75489,92.3874699999999,91.30266,89.97342,91.79139,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,126.1882,123.5976,121.007,118.0692,115.1314,112.1936,109.2558,106.318,104.5854,102.8528,101.1202,99.3876,97.655,96.876,96.097,95.318,94.539,93.76,91.8042,89.8484,87.8926,85.9368,83.981,81.9904,79.9998,78.0092,76.0186,74.028,71.3732,68.7184,66.0636,63.4088,60.754,59.1546,57.5552,55.9558,54.3564,..,..
Jamaica,JAM,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,92,..,..,..,93.4,..,..,90,94.6,..,..,95.9,98.5,96.9,97.4,..,96.7,94.5,..,98.3,98.3,..,99.1,..,..,..,..,..,..,..
Jamaica,JAM,"Children out of school, primary, female",SE.PRM.UNER.FE,2626,3957,..,1680,3721,5198,4882,4047,7983,1943,3835,6561,..,13940,..,..,..,..,..,14152,11831,12311,12959,14904,12050,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Children out of school, primary, male",SE.PRM.UNER.MA,9605,8528,..,7101,9120,10022,9407,3290,9481,4268,4865,7735,..,10970,..,..,..,..,..,15020,12526,13264,15232,17616,14446,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Japan,JPN,"Children out of school, primary",SE.PRM.UNER,7087,54301,172337,212538,184990,73513,13721,13812,14630,15169,18037,66273,97075,..,42870,20773,..,..,157805,173772,171651,156072,95378,52183,16441,19326,21247,19492,16694,13933,45382,56557,72890,92485,115680,80630,118248,..,..
Japan,JPN,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,..,57.3,..,62.7,56.6,51.7,..,52.5,..,57,..,52.8,..,50.6,50.7,48,..,48.3,..,..,..,44.4,44.4,..,..,..,..,..,..,..,..,39,34.4,..,..,..
Japan,JPN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,57.3,..,62.8,64.5,56.3,..,57.9,..,64,..,58.6,..,56.6,60.4,54.1,..,55.9,..,..,..,52,54.3,..,..,..,..,..,..,..,..,54.7,39.8,..,..,..
Japan,JPN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,101.48606,97.42106,89.13804,103.73634,102.04031,98.10166,97.28668,97.51433,98.15554,100.45621,101.62726,99.88398,100.1677,..,102.16295,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.09587,101.68446,101.55527,102.51128,..,..
Japan,JPN,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,101.77649,97.6756,89.08416,103.76707,101.87175,98.01406,97.28841,97.54705,98.29426,100.65387,101.8155,100.11838,100.32746,..,102.30225,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.43462,101.94562,101.70259,102.57975,..,..
Japan,JPN,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,101.20969,97.17863,89.18939,103.70703,102.20103,98.18514,97.28504,97.48316,98.02357,100.2683,101.44832,99.66119,100.01585,..,102.03058,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.77454,101.43673,101.41556,102.44636,..,..
Japan,JPN,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,..
Japan,JPN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.06872,5.0644,5.04606,4.82427,..,..,..,5.59652,5.55605,5.36715,..,..,..,3.42904,3.63567,3.46573,..,..,3.35603,3.4333,3.51617,3.45707,3.46537,3.52369,3.48307,3.36862,3.32909,3.33094,3.31915,..,3.6395,3.64258,3.69226,3.66538,3.59059,..,3.46746,..,..
Japan,JPN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.93884,99.54295,98.57537,98.24553,98.44865,99.36285,99.87553,99.86903,99.85581,99.84572,99.8122099999999,99.29792,98.95105,..,99.5151,99.75921,..,..,98.0375899999999,97.79075,97.77093,97.933,98.7148,99.2872299999999,99.77325,99.73188,99.70415,99.72768,99.7655,99.8027199999999,99.35057,99.18061,98.934,98.63699,98.28512,98.79994,98.2351599999999,..,..
Japan,JPN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,99.5047,98.5951199999999,98.3109,98.53708,99.47871,..,..,..,..,..,99.52518,99.22129,..,99.7614,..,..,..,98.25311,97.99326,97.95495,98.14474,98.93394,99.53625,..,..,..,..,..,..,99.56011,99.41374,99.17324,98.87755,98.50649,98.9635799999999,98.43612,..,..
Japan,JPN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,99.5793599999999,98.55659,98.18337,98.3646,99.25274,..,..,..,..,..,99.0822,98.69456,..,99.28142,..,..,..,97.83322,97.59871,97.59643,97.73222,98.50699,99.05109,..,..,..,..,..,..,99.15195,98.95968,98.70723,98.4089599999999,98.07527,98.64482,98.04473,..,..
Japan,JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,4.0944,4.2142,4.334,4.2592,4.1844,4.1096,4.0348,3.96,3.9178,3.8756,3.8334,3.7912,3.749,3.8698,3.9906,4.1114,4.2322,4.353,4.6142,4.8754,5.1366,5.3978,5.659,5.55,5.441,5.332,5.223,5.114,4.987,4.86,4.733,4.606,4.479,4.3988,4.3186,4.2384,4.1582,..,..
Japan,JPN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,99.9,..,..,..,..,99.9,100,..,..,..,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,..,99.8,99.9,..,..,..
Japan,JPN,"Children out of school, primary, female",SE.PRM.UNER.FE,..,28695,82845,99725,85009,29307,..,..,..,..,..,21827,35092,..,10270,..,..,..,68370,76825,76650,68181,38507,16525,..,..,..,..,..,..,14959,19689,27509,37064,49028,33885,50982,..,..
Japan,JPN,"Children out of school, primary, male",SE.PRM.UNER.MA,..,25606,89492,112813,99981,44206,..,..,..,..,..,44446,61983,..,32600,..,..,..,89435,96947,95001,87891,56871,35658,..,..,..,..,..,..,30423,36868,45381,55421,66652,46745,67266,..,..
Japan,JPN,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,96.8,97.4160690307617,97.608268737793,97.7974166870117,97.9804382324219,98.1451110839844,98.3044281005859,98.9,98.5744476318359,98.6805114746094,98.766845703125,98.8362655639648,99.5,98.9447326660156,99.173436820348,99.0523071289063,99.1206359863281,98.8,99.3095474243164,99.4,99.5734558105469,99.7201690673828,99.5,99.9419403076172,99.9855880737305,99.9983215332031,100,..,..
Jordan,JOR,"Children out of school, primary",SE.PRM.UNER,35329,46677,49870,64546,67616,65107,..,..,..,..,..,..,..,..,..,..,..,..,..,67126,59552,..,41926,32189,32195,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,20.8,..,..,..,..,..,..,26.9,..,..,..,..,..,..,37.7,..,..,..,..,41.2,..,..,..,..,41.9,..,42,..,..,42.3,..,..,..,..,..,..
Jordan,JOR,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,26,..,26.5,..,..,..,..,40,..,..,..,..,..,..,52.6,..,..,..,..,55.8,..,..,..,..,57.1,..,59.3,..,..,61.2,..,..,..,..,..,..
Jordan,JOR,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41,36,..,..,..,..,..,..,..,..,..,..,..,19,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,42.62662,55.67113,..,..,..,..,..,..,..,..,..,..,..,..,84.03304,84.93004,83.58503,..,80.08247,82.53465,84.07554,..,..,80.69686,77.28912,70.60947,68.82538,..,..,60.76455,..
Jordan,JOR,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,..,..,..,48.91611,60.85958,..,..,..,..,..,..,..,..,..,..,..,..,85.51524,86.65503,85.13696,..,81.22104,84.65595,85.79819,..,..,81.06146,77.83344,70.54344,69.38414,..,..,61.39021,..
Jordan,JOR,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,..,..,..,37.21575,51.14716,..,..,..,..,..,..,..,..,..,..,..,..,82.6444,83.31233,82.1277,..,79.00717,80.52146,82.43156,..,..,80.34395,76.76021,70.67382,68.27974,..,..,60.15044,..
Jordan,JOR,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,..
Jordan,JOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,5.16732,5.08916,4.92796,5.93695,..,3.28438,3.29657,4.04757,5.64387,..,..,..,..,..,..,7.47599,6.36451,..,4.94417,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.89621,3.59959,..
Jordan,JOR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,91.8255099999999,89.69134,89.41369,86.75895,86.52346,87.32792,..,..,..,..,..,..,..,..,..,..,..,..,..,91.02414,92.14436,..,94.61821,95.92578,95.99508,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,91.56151,90.19287,89.69783,87.79006,87.57934,89.57324,..,..,..,..,..,..,..,..,..,..,..,..,..,91.81314,93.00556,..,95.37781,96.86841,97.24145,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,92.0646299999999,89.23969,89.15924,85.83691,85.57726,85.30497,..,..,..,..,..,..,..,..,..,..,..,..,..,90.27999,91.33078,..,93.89865,95.03225,94.81328,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,73.0568,70.5164,67.976,65.7478,63.5196,61.2914,59.0632,56.835,55.098,53.361,51.624,49.887,48.15,46.5696,44.9892,43.4088,41.8284,40.248,38.8262,37.4044,35.9826,34.5608,33.139,32.2832,31.4274,30.5716,29.7158,28.86,28.4218,27.9836,27.5454,27.1072,26.669,25.823,24.977,24.131,23.285,..,..
Jordan,JOR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,87.2,..,..,..,..,..,..,96.7,..,..,..,..,99.5,..,..,..,..,99.1,..,..,..,..,99.6,..,..,..,..,..,..
Jordan,JOR,"Children out of school, primary, female",SE.PRM.UNER.FE,17333,21041,22928,28098,29452,25390,..,..,..,..,..,..,..,..,..,..,..,..,..,29717,25758,..,17517,12040,10793,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Children out of school, primary, male",SE.PRM.UNER.MA,17996,25636,26942,36448,38164,39717,..,..,..,..,..,..,..,..,..,..,..,..,..,37409,33794,..,24409,20149,21402,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,97.7208099365234,97.8918304443359,98.059944152832,98.2252044677734,98.3842544555664,99.9,98.6717300415039,98.7940826416016,98.8983688354492,97,99.0473861694336,99.0951232910156,99.1307983398437,99.1602096557617,99.1893997192383,99.2244110107422,99.766547651744,99.3341522216797,99.4165649414063,100,99.6371231079102,99.7974683544304,99.8747329711914,99.9516143798828,99.9881439208984,100,100,..,..
Kazakhstan,KAZ,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82213,40988,26282,21966,18187,15567,23142,23409,9949,4997,3336,7094,5929,6371,5624,1671,3263,11270,..
Kazakhstan,KAZ,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.1,..,..,..,52.8,..,..,..,..,..,..,49.4,..,..,..,..,49.8,..,..,..,53.6,..,..,..
Kazakhstan,KAZ,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.1,..,..,..,66.1,..,..,..,..,..,..,50.7,..,..,..,..,51,..,..,..,55.7,..,..,..
Kazakhstan,KAZ,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,..,42,..,..,70,..,31,37,..,17.4,13.5,12.6,..,..,..,..,..
Kazakhstan,KAZ,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.74581,..,..,93.1899,..,..,93.91532,98.68427,97.27982,93.55611,95.03158,93.92603,94.57635,94.22322,94.31359,99.98136,100.50069,97.27537,96.22445,102.22536,105.07865,108.45083,115.85404,109.74225,..
Kazakhstan,KAZ,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.73069,101.31866,98.26191,93.6521,93.15279,91.68531,93.07576,93.59482,93.8334,99.47455,99.5039,96.62806,95.73093,102.34773,105.09576,109.85092,116.07321,110.82861,..
Kazakhstan,KAZ,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.34707,96.17017,96.33008,93.46202,96.88974,96.14319,96.05122,94.83785,94.77993,100.47094,101.46267,97.90093,96.69932,102.10849,105.06243,107.1276,115.64654,108.7101,..
Kazakhstan,KAZ,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,..
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.03445,3.92371,4.37343,..,3.89257,3.25662,..,3.0297,..,2.25591,2.26353,2.62678,2.83139,2.58946,3.06072,..,..,..,..,..,2.78858,2.9781,..,..
Kazakhstan,KAZ,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.48512,96.60113,97.7233399999999,98.01194,98.2783199999999,98.45797,97.60836,97.48101,98.89285,99.43431,99.62376,99.21599,99.35652,99.33167,99.4411,99.84537,99.72076,99.10345,..
Kazakhstan,KAZ,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.25208,96.80076,97.91345,98.46183,98.6273999999999,98.83574,97.96804,97.5344,99.06052,99.60485,..,99.67234,99.65918,99.635,99.59862,99.92569,99.91682,99.9379299999999,..
Kazakhstan,KAZ,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.74355,96.40935,97.54109,97.58208,97.94559,98.09787,97.2647,97.42995,98.73264,99.27169,..,98.78276,99.06917,99.04357,99.2915699999999,99.76925,99.5353499999999,98.31556,..
Kazakhstan,KAZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,38.1586,38.7658,39.373,40.7442,42.1154,43.4866,44.8578,46.229,47.7298,49.2306,50.7314,52.2322,53.733,51.404,49.075,46.746,44.417,42.088,39.4958,36.9036,34.3114,31.7192,29.127,28.9122,28.6974,28.4826,28.2678,28.053,28.8598,29.6666,30.4734,31.2802,32.087,31.1692,30.2514,29.3336,28.4158,..,..
Kazakhstan,KAZ,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,99,99,98.1,98.9,98.6,98.3,99.6,98.1,97.6,98,99.1,98.3,98.5,98.9,99.4,99.4,99.4,99.8,99.5,99.3,99.4,99.4,99.9,99.99,99.99,99.99,99.4,..,..,..
Kazakhstan,KAZ,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35657,18903,11789,8304,7076,5736,9607,11201,4125,1704,..,1444,1529,1695,1967,391,472,379,..
Kazakhstan,KAZ,"Children out of school, primary, male",SE.PRM.UNER.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46556,22085,14493,13662,11111,9831,13535,12208,5824,3293,..,5650,4400,4676,3657,1280,2790,10891,..
Kazakhstan,KAZ,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92,..,..,..,..,85.4,..,..,..,..,..,..,..
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,3.31838989257812,4.61489009857178,5.91088104248047,10.9,8.49062538146973,9.76826190948486,11.0336608886719,12.2837648391724,14.5,14.7258501052856,15.9132328033447,17.0822067260742,18.2388324737549,16,20.5392971038818,21.6952629089355,22.8631324768066,24.0489711761475,25.2573299407959,23,19.2,28.9965534210205,30.2709999084473,31.5544567108154,36,41.6,56,..,..
